10
0	0.0	0.0
0.01	0.008	0.005521497767816266
0.02	0.016	0.007777027092662081
0.03	0.023	0.009291102926994189
0.04	0.035	0.011390787505699508
0.05	0.056	0.014250696207554212
0.060000000000000005	0.06	0.014719586950726574
0.07	0.067	0.01549652404896014
0.08	0.083	0.01709935722768549
0.09	0.093	0.018001188894070305
0.09999999999999999	0.106	0.0190799733333147
0.10999999999999999	0.113	0.01962262494163307
0.11999999999999998	0.135	0.021180246457489584
0.12999999999999998	0.125	0.020498170650084854
0.13999999999999999	0.156	0.022490007167628914
0.15	0.162	0.0228368178518812
0.16	0.149	0.02207059216242283
0.17	0.188	0.02421659120520475
0.18000000000000002	0.188	0.02421659120520475
0.19000000000000003	0.175	0.023550605087767913
0.20000000000000004	0.204	0.024976276231656314
0.21000000000000005	0.204	0.024976276231656314
0.22000000000000006	0.249	0.02680252522431422
0.23000000000000007	0.238	0.026395022439846497
0.24000000000000007	0.286	0.02800839314205654
0.25000000000000006	0.247	0.026730189404491695
0.26000000000000006	0.295	0.028265823179238918
0.2700000000000001	0.286	0.02800839314205654
0.2800000000000001	0.299	0.02837596726809502
0.2900000000000001	0.33	0.029144086192570865
0.3000000000000001	0.327	0.029076188773634003
0.3100000000000001	0.329	0.029121603225097343
0.3200000000000001	0.336	0.029275865937662716
0.3300000000000001	0.361	0.02976871590109321
0.34000000000000014	0.406	0.03043773352928894
0.35000000000000014	0.433	0.03071082964688515
0.36000000000000015	0.448	0.03082226976716673
0.37000000000000016	0.439	0.030758826479565175
0.38000000000000017	0.442	0.030781112026695853
0.3900000000000002	0.485	0.030976372285985977
0.4000000000000002	0.486	0.030978170481808637
0.4100000000000002	0.504	0.030989329363508338
0.4200000000000002	0.538	0.030900691409740333
0.4300000000000002	0.538	0.030900691409740333
0.4400000000000002	0.566	0.030719146967323165
0.45000000000000023	0.589	0.03049542074476101
0.46000000000000024	0.602	0.030338622144059215
0.47000000000000025	0.604	0.030312526361225653
0.48000000000000026	0.652	0.029523612136728796
0.49000000000000027	0.644	0.029677273837062593
0.5000000000000002	0.675	0.029030173957453304
0.5100000000000002	0.705	0.028265823179238914
0.5200000000000002	0.725	0.027675241643028158
0.5300000000000002	0.721	0.027798784405077864
0.5400000000000003	0.743	0.027084264095596177
0.5500000000000003	0.771	0.026043599106114347
0.5600000000000003	0.777	0.025799958790664764
0.5700000000000003	0.796	0.02497627623165631
0.5800000000000003	0.829	0.023336267362198265
0.5900000000000003	0.871	0.020775907546964106
0.6000000000000003	0.888	0.019546615297795167
0.6100000000000003	0.876	0.020427676284883702
0.6200000000000003	0.898	0.018758336642677034
0.6300000000000003	0.909	0.017826197306212002
0.6400000000000003	0.914	0.017377143792925237
0.6500000000000004	0.944	0.014250696207554214
0.6600000000000004	0.944	0.014250696207554214
0.6700000000000004	0.944	0.014250696207554214
0.6800000000000004	0.97	0.010573105504060763
0.6900000000000004	0.97	0.010573105504060763
0.7000000000000004	0.98	0.008677289899502033
0.7100000000000004	0.973	0.010046027752300906
0.7200000000000004	0.99	0.006166996027240492
0.7300000000000004	0.989	0.0064647325080006215
0.7400000000000004	0.995	0.00437172277254631
0.7500000000000004	0.996	0.00391215214428069
0.7600000000000005	0.997	0.0033897235285491943
0.7700000000000005	0.994	0.0047865752266103585
0.7800000000000005	0.998	0.00276908533635206
0.7900000000000005	1.0	0.0
0.8000000000000005	0.999	0.001959019754877424
0.8100000000000005	1.0	0.0
0.8200000000000005	1.0	0.0
0.8300000000000005	1.0	0.0
0.8400000000000005	0.999	0.001959019754877424
0.8500000000000005	1.0	0.0
0.8600000000000005	1.0	0.0
0.8700000000000006	1.0	0.0
0.8800000000000006	1.0	0.0
0.8900000000000006	1.0	0.0
0.9000000000000006	1.0	0.0
0.9100000000000006	1.0	0.0
0.9200000000000006	1.0	0.0
0.9300000000000006	1.0	0.0
0.9400000000000006	1.0	0.0
0.9500000000000006	1.0	0.0
0.9600000000000006	1.0	0.0
0.9700000000000006	1.0	0.0
0.9800000000000006	1.0	0.0
0.9900000000000007	1.0	0.0
